day,hour,minute,gen,H_irradiation,S_irradiation
28.0,9.0,0.0,3.9,70.0,70.0
28.0,9.0,15.0,2.3,50.0,52.0
28.0,9.0,30.0,3.6,47.0,45.0
28.0,9.0,45.0,5.5,70.0,68.0
28.0,10.0,0.0,5.3,60.0,57.0
28.0,10.0,15.0,10.4,196.0,192.0
28.0,10.0,30.0,8.8,199.0,185.0
28.0,10.0,45.0,7.0,132.0,127.0
28.0,11.0,0.0,8.0,156.0,156.0
28.0,11.0,15.0,10.0,216.0,209.0
28.0,11.0,30.0,10.0,305.0,298.0
28.0,11.0,45.0,11.8,116.0,114.0
28.0,12.0,0.0,15.5,255.0,253.0
28.0,12.0,15.0,23.2,302.0,279.0
28.0,12.0,30.0,0.0,270.0,260.0
28.0,12.0,45.0,16.7,167.0,159.0
28.0,13.0,0.0,30.6,284.0,282.0
28.0,13.0,15.0,24.5,203.0,200.0
28.0,13.0,30.0,23.0,238.0,244.0
28.0,13.0,45.0,33.5,641.0,636.0
28.0,14.0,0.0,32.2,581.0,573.0
28.0,14.0,15.0,30.1,585.0,568.0
28.0,14.0,30.0,29.9,551.0,532.0
28.0,14.0,45.0,28.0,228.0,213.0
28.0,15.0,0.0,26.7,377.0,353.0
28.0,15.0,15.0,26.5,476.0,443.0
28.0,15.0,30.0,24.9,423.0,393.0
28.0,15.0,45.0,12.4,399.0,365.0
28.0,16.0,0.0,19.8,361.0,325.0
28.0,16.0,15.0,14.8,337.0,298.0
28.0,16.0,30.0,13.5,270.0,238.0
28.0,16.0,45.0,10.7,246.0,212.0
28.0,17.0,0.0,13.0,127.0,124.0
28.0,17.0,15.0,10.9,117.0,94.0
28.0,17.0,30.0,9.5,114.0,104.0
28.0,17.0,45.0,7.5,106.0,84.0
28.0,18.0,0.0,5.8,86.0,55.0
28.0,18.0,15.0,4.5,44.0,38.0
28.0,18.0,30.0,3.6,28.0,24.0
28.0,18.0,45.0,2.2,17.0,15.0
28.0,19.0,0.0,1.1,1.0,0.0
28.0,19.0,15.0,1.0,0.0,0.0
28.0,19.0,30.0,0.7,0.0,0.0
28.0,19.0,45.0,0.0,0.0,0.0
28.0,20.0,0.0,0.0,0.0,0.0
28.0,20.0,15.0,0.0,0.0,0.0
28.0,20.0,30.0,0.0,0.0,0.0
28.0,20.0,45.0,0.0,0.0,0.0
28.0,21.0,0.0,0.0,0.0,0.0
28.0,21.0,15.0,0.0,0.0,0.0
28.0,21.0,30.0,0.0,0.0,0.0
28.0,21.0,45.0,0.0,0.0,0.0
28.0,22.0,0.0,0.0,0.0,0.0
28.0,22.0,15.0,0.0,0.0,0.0
28.0,22.0,30.0,0.0,0.0,0.0
28.0,22.0,45.0,0.0,0.0,0.0
28.0,23.0,0.0,0.0,0.0,0.0
28.0,23.0,15.0,0.0,0.0,0.0
28.0,23.0,30.0,0.0,0.0,0.0
28.0,23.0,45.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,15.0,0.0,0.0,0.0
29.0,0.0,30.0,0.0,0.0,0.0
29.0,0.0,45.0,0.0,0.0,0.0
29.0,1.0,0.0,0.0,0.0,0.0
29.0,1.0,15.0,0.0,0.0,0.0
29.0,1.0,30.0,0.0,0.0,0.0
29.0,1.0,45.0,0.0,0.0,0.0
29.0,2.0,0.0,0.0,0.0,0.0
29.0,2.0,15.0,0.0,0.0,0.0
29.0,2.0,30.0,0.0,0.0,0.0
29.0,2.0,45.0,0.0,0.0,0.0
29.0,3.0,0.0,0.0,0.0,0.0
29.0,3.0,15.0,0.0,0.0,0.0
29.0,3.0,30.0,0.0,0.0,0.0
29.0,3.0,45.0,0.0,0.0,0.0
29.0,4.0,0.0,0.0,0.0,0.0
29.0,4.0,15.0,0.0,0.0,0.0
29.0,4.0,30.0,0.0,0.0,0.0
29.0,4.0,45.0,0.0,0.0,0.0
29.0,5.0,0.0,0.0,0.0,0.0
29.0,5.0,15.0,0.0,0.0,0.0
29.0,5.0,30.0,0.0,0.0,0.0
29.0,5.0,45.0,0.0,0.0,0.0
29.0,6.0,0.0,0.0,0.0,0.0
29.0,6.0,15.0,0.7,0.0,0.0
29.0,6.0,30.0,1.0,0.0,0.0
29.0,6.0,45.0,1.5,0.0,0.0
29.0,7.0,0.0,2.4,8.0,6.0
29.0,7.0,15.0,2.9,22.0,18.0
29.0,7.0,30.0,4.4,36.0,35.0
29.0,7.0,45.0,6.4,63.0,46.0
29.0,8.0,0.0,8.2,117.0,52.0
29.0,8.0,15.0,10.7,147.0,59.0
29.0,8.0,30.0,13.3,148.0,72.0
29.0,8.0,45.0,14.8,209.0,140.0
29.0,9.0,0.0,17.6,107.0,100.0
29.0,9.0,15.0,20.1,224.0,222.0
29.0,9.0,30.0,0.0,290.0,286.0
29.0,9.0,45.0,21.0,179.0,174.0
29.0,10.0,0.0,17.3,221.0,221.0
29.0,10.0,15.0,18.8,402.0,407.0
29.0,10.0,30.0,19.7,308.0,314.0
29.0,10.0,45.0,26.1,509.0,524.0
29.0,11.0,0.0,30.1,355.0,357.0
29.0,11.0,15.0,21.0,565.0,580.0
29.0,11.0,30.0,25.3,264.0,265.0
29.0,11.0,45.0,33.9,616.0,625.0
29.0,12.0,0.0,33.8,581.0,598.0
29.0,12.0,15.0,33.7,627.0,644.0
29.0,12.0,30.0,0.0,633.0,649.0
29.0,12.0,45.0,34.7,643.0,654.0
29.0,13.0,0.0,30.6,640.0,647.0
29.0,13.0,15.0,32.7,630.0,632.0
29.0,13.0,30.0,32.9,639.0,638.0
29.0,13.0,45.0,33.5,628.0,622.0
29.0,14.0,0.0,32.2,612.0,601.0
29.0,14.0,15.0,31.2,601.0,585.0
29.0,14.0,30.0,29.8,584.0,563.0
29.0,14.0,45.0,29.1,565.0,540.0
29.0,15.0,0.0,28.0,544.0,515.0
29.0,15.0,15.0,26.7,517.0,480.0
29.0,15.0,30.0,25.3,485.0,446.0
29.0,15.0,45.0,23.6,449.0,405.0
29.0,16.0,0.0,20.7,394.0,350.0
29.0,16.0,15.0,19.3,363.0,315.0
29.0,16.0,30.0,17.4,317.0,270.0
29.0,16.0,45.0,15.4,295.0,243.0
29.0,17.0,0.0,0.0,121.0,166.0
29.0,17.0,15.0,11.3,67.0,75.0
29.0,17.0,30.0,9.6,169.0,138.0
29.0,17.0,45.0,7.5,149.0,90.0
29.0,18.0,0.0,5.4,99.0,30.0
29.0,18.0,15.0,4.4,29.0,25.0
29.0,18.0,30.0,2.6,15.0,12.0
29.0,18.0,45.0,2.3,7.0,3.0
29.0,19.0,0.0,1.6,0.0,0.0
29.0,19.0,15.0,1.0,0.0,0.0
29.0,19.0,30.0,0.8,0.0,0.0
29.0,19.0,45.0,0.7,0.0,0.0
29.0,20.0,0.0,0.0,0.0,0.0
29.0,20.0,15.0,0.0,0.0,0.0
29.0,20.0,30.0,0.0,0.0,0.0
29.0,20.0,45.0,0.0,0.0,0.0
29.0,21.0,0.0,0.0,0.0,0.0
29.0,21.0,15.0,0.0,0.0,0.0
29.0,21.0,30.0,0.0,0.0,0.0
29.0,21.0,45.0,0.0,0.0,0.0
29.0,22.0,0.0,0.0,0.0,0.0
29.0,22.0,15.0,0.0,0.0,0.0
29.0,22.0,30.0,0.0,0.0,0.0
29.0,22.0,45.0,0.0,0.0,0.0
29.0,23.0,0.0,0.0,0.0,0.0
29.0,23.0,15.0,0.0,0.0,0.0
29.0,23.0,30.0,0.0,0.0,0.0
29.0,23.0,45.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,15.0,0.0,0.0,0.0
30.0,0.0,30.0,0.0,0.0,0.0
30.0,0.0,45.0,0.0,0.0,0.0
30.0,1.0,0.0,0.0,0.0,0.0
30.0,1.0,15.0,0.0,0.0,0.0
30.0,1.0,30.0,0.0,0.0,0.0
30.0,1.0,45.0,0.0,0.0,0.0
30.0,2.0,0.0,0.0,0.0,0.0
30.0,2.0,15.0,0.0,0.0,0.0
30.0,2.0,30.0,0.0,0.0,0.0
30.0,2.0,45.0,0.0,0.0,0.0
30.0,3.0,0.0,0.0,0.0,0.0
30.0,3.0,15.0,0.0,0.0,0.0
30.0,3.0,30.0,0.0,0.0,0.0
30.0,3.0,45.0,0.0,0.0,0.0
30.0,4.0,0.0,0.0,0.0,0.0
30.0,4.0,15.0,0.0,0.0,0.0
30.0,4.0,30.0,0.0,0.0,0.0
30.0,4.0,45.0,0.0,0.0,0.0
30.0,5.0,0.0,0.0,0.0,0.0
30.0,5.0,15.0,0.0,0.0,0.0
30.0,5.0,30.0,0.0,0.0,0.0
30.0,5.0,45.0,0.0,0.0,0.0
30.0,6.0,0.0,0.0,0.0,0.0
30.0,6.0,15.0,0.6,0.0,0.0
30.0,6.0,30.0,0.8,0.0,0.0
30.0,6.0,45.0,1.5,0.0,0.0
30.0,7.0,0.0,2.6,4.0,2.0
30.0,7.0,15.0,3.3,12.0,8.0
30.0,7.0,30.0,5.9,42.0,17.0
30.0,7.0,45.0,7.6,107.0,23.0
30.0,8.0,0.0,10.1,146.0,37.0
30.0,8.0,15.0,12.9,190.0,35.0
30.0,8.0,30.0,0.0,217.0,44.0
30.0,8.0,45.0,17.4,260.0,151.0
30.0,9.0,0.0,19.6,59.0,55.0
30.0,9.0,15.0,21.3,272.0,262.0
30.0,9.0,30.0,23.8,330.0,327.0
30.0,9.0,45.0,24.4,407.0,402.0
30.0,10.0,0.0,26.2,451.0,454.0
30.0,10.0,15.0,27.6,474.0,480.0
30.0,10.0,30.0,29.1,512.0,522.0
30.0,10.0,45.0,30.1,540.0,551.0
30.0,11.0,0.0,31.3,568.0,581.0
30.0,11.0,15.0,32.3,595.0,608.0
30.0,11.0,30.0,33.3,610.0,622.0
30.0,11.0,45.0,34.3,633.0,644.0
30.0,12.0,0.0,34.2,649.0,656.0
30.0,12.0,15.0,33.9,639.0,643.0
30.0,12.0,30.0,32.8,655.0,657.0
30.0,12.0,45.0,32.1,616.0,613.0
30.0,13.0,0.0,33.0,663.0,658.0
30.0,13.0,15.0,34.5,662.0,653.0
30.0,13.0,30.0,32.8,641.0,629.0
30.0,13.0,45.0,33.0,657.0,640.0
30.0,14.0,0.0,32.3,651.0,630.0
30.0,14.0,15.0,31.4,631.0,605.0
30.0,14.0,30.0,30.8,619.0,587.0
30.0,14.0,45.0,30.0,598.0,561.0
30.0,15.0,0.0,28.4,562.0,522.0
30.0,15.0,15.0,26.9,552.0,503.0
30.0,15.0,30.0,25.8,517.0,463.0
30.0,15.0,45.0,0.0,493.0,435.0
30.0,16.0,0.0,22.5,454.0,392.0
30.0,16.0,15.0,19.8,414.0,346.0
30.0,16.0,30.0,18.8,380.0,310.0
30.0,16.0,45.0,15.9,349.0,276.0
30.0,17.0,0.0,14.1,42.0,127.0
30.0,17.0,15.0,12.2,55.0,23.0
30.0,17.0,30.0,9.5,196.0,154.0
30.0,17.0,45.0,7.1,188.0,108.0
30.0,18.0,0.0,4.9,100.0,9.0
30.0,18.0,15.0,3.9,8.0,5.0
30.0,18.0,30.0,2.2,3.0,0.0
30.0,18.0,45.0,1.8,0.0,0.0
30.0,19.0,0.0,1.4,0.0,0.0
30.0,19.0,15.0,0.9,0.0,0.0
30.0,19.0,30.0,0.7,0.0,0.0
30.0,19.0,45.0,0.0,0.0,0.0
30.0,20.0,0.0,0.0,0.0,0.0
30.0,20.0,15.0,0.0,0.0,0.0
30.0,20.0,30.0,0.0,0.0,0.0
30.0,20.0,45.0,0.0,0.0,0.0
30.0,21.0,0.0,0.0,0.0,0.0
30.0,21.0,15.0,0.0,0.0,0.0
30.0,21.0,30.0,0.0,0.0,0.0
30.0,21.0,45.0,0.0,0.0,0.0
30.0,22.0,0.0,0.0,0.0,0.0
30.0,22.0,15.0,0.0,0.0,0.0
30.0,22.0,30.0,0.0,0.0,0.0
30.0,22.0,45.0,0.0,0.0,0.0
30.0,23.0,0.0,0.0,0.0,0.0
30.0,23.0,15.0,0.0,0.0,0.0
30.0,23.0,30.0,0.0,0.0,0.0
30.0,23.0,45.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,15.0,0.0,0.0,0.0
31.0,0.0,30.0,0.0,0.0,0.0
31.0,0.0,45.0,0.0,0.0,0.0
31.0,1.0,0.0,0.0,0.0,0.0
31.0,1.0,15.0,0.0,0.0,0.0
31.0,1.0,30.0,0.0,0.0,0.0
31.0,1.0,45.0,0.0,0.0,0.0
31.0,2.0,0.0,0.0,0.0,0.0
31.0,2.0,15.0,0.0,0.0,0.0
31.0,2.0,30.0,0.0,0.0,0.0
31.0,2.0,45.0,0.0,0.0,0.0
31.0,3.0,0.0,0.0,0.0,0.0
31.0,3.0,15.0,0.0,0.0,0.0
31.0,3.0,30.0,0.0,0.0,0.0
31.0,3.0,45.0,0.0,0.0,0.0
31.0,4.0,0.0,0.0,0.0,0.0
31.0,4.0,15.0,0.0,0.0,0.0
31.0,4.0,30.0,0.0,0.0,0.0
31.0,4.0,45.0,0.0,0.0,0.0
31.0,5.0,0.0,0.0,0.0,0.0
31.0,5.0,15.0,0.0,0.0,0.0
31.0,5.0,30.0,0.0,0.0,0.0
31.0,5.0,45.0,0.0,0.0,0.0
31.0,6.0,0.0,0.0,0.0,0.0
31.0,6.0,15.0,0.8,0.0,0.0
31.0,6.0,30.0,1.0,0.0,0.0
31.0,6.0,45.0,1.3,0.0,0.0
31.0,7.0,0.0,2.2,0.0,0.0
31.0,7.0,15.0,3.4,1.0,1.0
31.0,7.0,30.0,5.4,27.0,6.0
31.0,7.0,45.0,8.5,127.0,8.0
31.0,8.0,0.0,11.2,155.0,15.0
31.0,8.0,15.0,12.7,198.0,20.0
31.0,8.0,30.0,15.3,228.0,28.0
31.0,8.0,45.0,17.4,127.0,68.0
31.0,9.0,0.0,19.0,44.0,40.0
31.0,9.0,15.0,21.2,349.0,342.0
31.0,9.0,30.0,22.6,379.0,374.0
31.0,9.0,45.0,25.3,419.0,414.0
31.0,10.0,0.0,27.4,447.0,446.0
31.0,10.0,15.0,27.5,480.0,481.0
31.0,10.0,30.0,29.7,510.0,510.0
31.0,10.0,45.0,30.7,547.0,546.0
31.0,11.0,0.0,31.4,573.0,568.0
31.0,11.0,15.0,32.4,594.0,588.0
31.0,11.0,30.0,32.8,616.0,611.0
31.0,11.0,45.0,33.4,629.0,622.0
31.0,12.0,0.0,34.6,647.0,641.0
31.0,12.0,15.0,34.5,660.0,651.0
31.0,12.0,30.0,34.6,668.0,657.0
31.0,12.0,45.0,34.9,674.0,658.0
31.0,13.0,0.0,34.9,674.0,649.0
31.0,13.0,15.0,34.2,667.0,624.0
31.0,13.0,30.0,33.6,666.0,630.0
31.0,13.0,45.0,33.4,653.0,625.0
31.0,14.0,0.0,32.7,646.0,613.0
31.0,14.0,15.0,31.8,632.0,595.0
31.0,14.0,30.0,31.1,610.0,569.0
31.0,14.0,45.0,30.4,591.0,546.0
31.0,15.0,0.0,28.4,564.0,514.0
31.0,15.0,15.0,27.3,536.0,482.0
31.0,15.0,30.0,26.0,510.0,452.0
31.0,15.0,45.0,23.7,474.0,412.0
31.0,16.0,0.0,22.4,448.0,382.0
31.0,16.0,15.0,21.0,407.0,336.0
31.0,16.0,30.0,18.2,377.0,305.0
31.0,16.0,45.0,16.4,335.0,260.0
31.0,17.0,0.0,13.9,124.0,127.0
31.0,17.0,15.0,11.7,28.0,33.0
31.0,17.0,30.0,9.6,215.0,147.0
31.0,17.0,45.0,6.7,166.0,116.0
31.0,18.0,0.0,5.4,66.0,9.0
31.0,18.0,15.0,3.4,9.0,5.0
31.0,18.0,30.0,2.4,5.0,1.0
31.0,18.0,45.0,1.8,0.0,0.0
31.0,19.0,0.0,1.4,0.0,0.0
31.0,19.0,15.0,1.0,0.0,0.0
31.0,19.0,30.0,0.9,0.0,0.0
31.0,19.0,45.0,0.0,0.0,0.0
31.0,20.0,0.0,0.0,0.0,0.0
31.0,20.0,15.0,0.0,0.0,0.0
31.0,20.0,30.0,0.0,0.0,0.0
31.0,20.0,45.0,0.0,0.0,0.0
31.0,21.0,0.0,0.0,0.0,0.0
31.0,21.0,15.0,0.0,0.0,0.0
31.0,21.0,30.0,0.0,0.0,0.0
31.0,21.0,45.0,0.0,0.0,0.0
31.0,22.0,0.0,0.0,0.0,0.0
31.0,22.0,15.0,0.0,0.0,0.0
31.0,22.0,30.0,0.0,0.0,0.0
31.0,22.0,45.0,0.0,0.0,0.0
31.0,23.0,0.0,0.0,0.0,0.0
31.0,23.0,15.0,0.0,0.0,0.0
31.0,23.0,30.0,0.0,0.0,0.0
31.0,23.0,45.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,15.0,0.0,0.0,0.0
1.0,0.0,30.0,0.0,0.0,0.0
1.0,0.0,45.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
1.0,1.0,15.0,0.0,0.0,0.0
1.0,1.0,30.0,0.0,0.0,0.0
1.0,1.0,45.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0
1.0,2.0,15.0,0.0,0.0,0.0
1.0,2.0,30.0,0.0,0.0,0.0
1.0,2.0,45.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,0.0,0.0
1.0,3.0,15.0,0.0,0.0,0.0
1.0,3.0,30.0,0.0,0.0,0.0
1.0,3.0,45.0,0.0,0.0,0.0
1.0,4.0,0.0,0.0,0.0,0.0
1.0,4.0,15.0,0.0,0.0,0.0
1.0,4.0,30.0,0.0,0.0,0.0
1.0,4.0,45.0,0.0,0.0,0.0
1.0,5.0,0.0,0.0,0.0,0.0
1.0,5.0,15.0,0.0,0.0,0.0
1.0,5.0,30.0,0.0,0.0,0.0
1.0,5.0,45.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0
1.0,6.0,15.0,0.7,0.0,0.0
1.0,6.0,30.0,0.9,0.0,0.0
1.0,6.0,45.0,1.1,0.0,0.0
1.0,7.0,0.0,2.2,0.0,0.0
1.0,7.0,15.0,3.2,5.0,1.0
1.0,7.0,30.0,0.0,27.0,5.0
1.0,7.0,45.0,7.7,116.0,11.0
1.0,8.0,0.0,10.4,155.0,17.0
1.0,8.0,15.0,13.1,185.0,20.0
1.0,8.0,30.0,15.1,222.0,27.0
1.0,8.0,45.0,16.8,254.0,0.0
1.0,9.0,0.0,19.8,53.0,0.0
1.0,9.0,15.0,20.9,309.0,182.0
1.0,9.0,30.0,22.7,364.0,288.0
1.0,9.0,45.0,25.0,403.0,315.0
1.0,10.0,0.0,27.0,446.0,415.0
1.0,10.0,15.0,28.6,468.0,452.0
1.0,10.0,30.0,29.1,502.0,490.0
1.0,10.0,45.0,30.9,532.0,520.0
1.0,11.0,0.0,31.7,562.0,548.0
1.0,11.0,15.0,32.3,586.0,574.0
1.0,11.0,30.0,32.9,602.0,583.0
1.0,11.0,45.0,33.2,622.0,602.0
1.0,12.0,0.0,33.9,635.0,609.0
1.0,12.0,15.0,33.4,647.0,612.0
1.0,12.0,30.0,0.0,657.0,579.0
1.0,12.0,45.0,33.9,662.0,644.0
1.0,13.0,0.0,33.7,661.0,641.0
1.0,13.0,15.0,33.9,657.0,636.0
1.0,13.0,30.0,0.0,649.0,624.0
1.0,13.0,45.0,33.4,650.0,622.0
1.0,14.0,0.0,33.6,644.0,612.0
1.0,14.0,15.0,32.5,622.0,589.0
1.0,14.0,30.0,31.4,600.0,562.0
1.0,14.0,45.0,30.3,583.0,540.0
1.0,15.0,0.0,28.5,552.0,504.0
1.0,15.0,15.0,27.5,532.0,481.0
1.0,15.0,30.0,26.3,500.0,444.0
1.0,15.0,45.0,24.5,471.0,414.0
1.0,16.0,0.0,22.5,438.0,376.0
1.0,16.0,15.0,20.6,409.0,342.0
1.0,16.0,30.0,18.2,366.0,295.0
1.0,16.0,45.0,17.0,344.0,269.0
1.0,17.0,0.0,14.3,151.0,116.0
1.0,17.0,15.0,11.6,77.0,58.0
1.0,17.0,30.0,10.3,195.0,124.0
1.0,17.0,45.0,7.3,201.0,100.0
1.0,18.0,0.0,5.8,77.0,0.0
1.0,18.0,15.0,3.8,18.0,6.0
1.0,18.0,30.0,2.0,0.0,0.0
1.0,18.0,45.0,1.4,0.0,0.0
1.0,19.0,0.0,1.1,0.0,0.0
1.0,19.0,15.0,0.9,0.0,0.0
1.0,19.0,30.0,0.7,0.0,0.0
1.0,19.0,45.0,0.0,0.0,0.0
1.0,20.0,0.0,0.0,0.0,0.0
1.0,20.0,15.0,0.0,0.0,0.0
1.0,20.0,30.0,0.0,0.0,0.0
1.0,20.0,45.0,0.0,0.0,0.0
1.0,21.0,0.0,0.0,0.0,0.0
1.0,21.0,15.0,0.0,0.0,0.0
1.0,21.0,30.0,0.0,0.0,0.0
1.0,21.0,45.0,0.0,0.0,0.0
1.0,22.0,0.0,0.0,0.0,0.0
1.0,22.0,15.0,0.0,0.0,0.0
1.0,22.0,30.0,0.0,0.0,0.0
1.0,22.0,45.0,0.0,0.0,0.0
1.0,23.0,0.0,0.0,0.0,0.0
1.0,23.0,15.0,0.0,0.0,0.0
1.0,23.0,30.0,0.0,0.0,0.0
1.0,23.0,45.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,15.0,0.0,0.0,0.0
2.0,0.0,30.0,0.0,0.0,0.0
2.0,0.0,45.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0
2.0,1.0,15.0,0.0,0.0,0.0
2.0,1.0,30.0,0.0,0.0,0.0
2.0,1.0,45.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,0.0,0.0
2.0,2.0,15.0,0.0,0.0,0.0
2.0,2.0,30.0,0.0,0.0,0.0
2.0,2.0,45.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,0.0
2.0,3.0,15.0,0.0,0.0,0.0
2.0,3.0,30.0,0.0,0.0,0.0
2.0,3.0,45.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,0.0,0.0
2.0,4.0,15.0,0.0,0.0,0.0
2.0,4.0,30.0,0.0,0.0,0.0
2.0,4.0,45.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,0.0,0.0
2.0,5.0,15.0,0.0,0.0,0.0
2.0,5.0,30.0,0.0,0.0,0.0
2.0,5.0,45.0,0.0,0.0,0.0
2.0,6.0,0.0,0.0,0.0,0.0
2.0,6.0,15.0,0.7,0.0,0.0
2.0,6.0,30.0,0.9,0.0,0.0
2.0,6.0,45.0,1.7,5.0,5.0
2.0,7.0,0.0,2.4,8.0,0.0
2.0,7.0,15.0,3.2,23.0,18.0
2.0,7.0,30.0,4.8,44.0,28.0
2.0,7.0,45.0,5.0,68.0,25.0
2.0,8.0,0.0,9.2,119.0,28.0
2.0,8.0,15.0,13.7,194.0,35.0
2.0,8.0,30.0,14.4,221.0,0.0
2.0,8.0,45.0,17.7,256.0,0.0
2.0,9.0,0.0,22.0,62.0,0.0
2.0,9.0,15.0,26.2,404.0,9.0
2.0,9.0,30.0,26.7,366.0,0.0
2.0,9.0,45.0,21.9,455.0,24.0
2.0,10.0,0.0,23.1,231.0,38.0
2.0,10.0,15.0,16.8,349.0,4.0
2.0,10.0,30.0,23.5,355.0,80.0
2.0,10.0,45.0,21.1,313.0,102.0
2.0,11.0,0.0,19.7,293.0,96.0
2.0,11.0,15.0,19.6,292.0,86.0
2.0,11.0,30.0,17.4,250.0,147.0
2.0,11.0,45.0,15.2,210.0,176.0
2.0,12.0,0.0,17.2,250.0,209.0
2.0,12.0,15.0,15.6,209.0,176.0
2.0,12.0,30.0,21.9,317.0,249.0
2.0,12.0,45.0,23.9,328.0,287.0
2.0,13.0,0.0,16.3,264.0,234.0
2.0,13.0,15.0,12.4,154.0,147.0
2.0,13.0,30.0,13.8,198.0,177.0
2.0,13.0,45.0,16.1,235.0,195.0
2.0,14.0,0.0,9.6,117.0,102.0
2.0,14.0,15.0,19.6,228.0,179.0
2.0,14.0,30.0,17.3,240.0,215.0
2.0,14.0,45.0,10.0,132.0,116.0
2.0,15.0,0.0,7.9,92.0,78.0
2.0,15.0,15.0,5.5,58.0,48.0
2.0,15.0,30.0,3.9,37.0,30.0
2.0,15.0,45.0,3.2,27.0,20.0
2.0,16.0,0.0,3.4,30.0,23.0
2.0,16.0,15.0,1.9,7.0,3.0
2.0,16.0,30.0,0.0,1.0,0.0
2.0,16.0,45.0,1.6,5.0,3.0
2.0,17.0,0.0,3.7,41.0,37.0
2.0,17.0,15.0,9.3,86.0,78.0
2.0,17.0,30.0,15.7,337.0,254.0
2.0,17.0,45.0,12.5,260.0,183.0
2.0,18.0,0.0,8.1,57.0,48.0
2.0,18.0,15.0,3.2,29.0,25.0
2.0,18.0,30.0,0.0,5.0,3.0
2.0,18.0,45.0,2.8,35.0,28.0
2.0,19.0,0.0,2.8,20.0,15.0
2.0,19.0,15.0,2.0,7.0,3.0
2.0,19.0,30.0,1.0,0.0,0.0
2.0,19.0,45.0,0.7,0.0,0.0
2.0,20.0,0.0,0.0,0.0,0.0
2.0,20.0,15.0,0.0,0.0,0.0
2.0,20.0,30.0,0.0,0.0,0.0
2.0,20.0,45.0,0.0,0.0,0.0
2.0,21.0,0.0,0.0,0.0,0.0
2.0,21.0,15.0,0.0,0.0,0.0
2.0,21.0,30.0,0.0,0.0,0.0
2.0,21.0,45.0,0.0,0.0,0.0
2.0,22.0,0.0,0.0,0.0,0.0
2.0,22.0,15.0,0.0,0.0,0.0
2.0,22.0,30.0,0.0,0.0,0.0
2.0,22.0,45.0,0.0,0.0,0.0
2.0,23.0,0.0,0.0,0.0,0.0
2.0,23.0,15.0,0.0,0.0,0.0
2.0,23.0,30.0,0.0,0.0,0.0
2.0,23.0,45.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,15.0,0.0,0.0,0.0
3.0,0.0,30.0,0.0,0.0,0.0
3.0,0.0,45.0,0.0,0.0,0.0
3.0,1.0,0.0,0.0,0.0,0.0
3.0,1.0,15.0,0.0,0.0,0.0
3.0,1.0,30.0,0.0,0.0,0.0
3.0,1.0,45.0,0.0,0.0,0.0
3.0,2.0,0.0,0.0,0.0,0.0
3.0,2.0,15.0,0.0,0.0,0.0
3.0,2.0,30.0,0.0,0.0,0.0
3.0,2.0,45.0,0.0,0.0,0.0
3.0,3.0,0.0,0.0,0.0,0.0
3.0,3.0,15.0,0.0,0.0,0.0
3.0,3.0,30.0,0.0,0.0,0.0
3.0,3.0,45.0,0.0,0.0,0.0
3.0,4.0,0.0,0.0,0.0,0.0
3.0,4.0,15.0,0.0,0.0,0.0
3.0,4.0,30.0,0.0,0.0,0.0
3.0,4.0,45.0,0.0,0.0,0.0
3.0,5.0,0.0,0.0,0.0,0.0
3.0,5.0,15.0,0.0,0.0,0.0
3.0,5.0,30.0,0.0,0.0,0.0
3.0,5.0,45.0,0.0,0.0,0.0
3.0,6.0,0.0,0.0,0.0,0.0
3.0,6.0,15.0,0.7,0.0,0.0
3.0,6.0,30.0,0.7,0.0,0.0
3.0,6.0,45.0,0.7,0.0,0.0
3.0,7.0,0.0,0.7,0.0,0.0
3.0,7.0,15.0,1.0,0.0,0.0
3.0,7.0,30.0,1.1,0.0,0.0
3.0,7.0,45.0,1.1,0.0,0.0
3.0,8.0,0.0,1.1,0.0,0.0
3.0,8.0,15.0,1.1,0.0,0.0
3.0,8.0,30.0,0.0,13.0,9.0
3.0,8.0,45.0,3.4,33.0,27.0
3.0,9.0,0.0,5.2,60.0,53.0
3.0,9.0,15.0,5.6,70.0,67.0
3.0,9.0,30.0,7.8,97.0,91.0
3.0,9.0,45.0,5.3,73.0,67.0
3.0,10.0,0.0,8.7,114.0,0.0
3.0,10.0,15.0,5.2,80.0,74.0
